summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,violation_county,violation_in_front_of_or_opposite,house_number,street_name,date_first_observed,law_section,sub_division,days_parking_in_effect,from_hours_in_effect,to_hours_in_effect,vehicle_color,unregistered_vehicle?,vehicle_year,meter_number,feet_from_curb,issue_year,issue_month,violation_datetime,violation_hour,violation_minute
1346115345,EST5185,NY,PAS,2013-07-11,70,SDN,HONDA,P,82430,70930,83730,20130702,73.0,73,165,952673,0165,0,1229A,K,F,1869,STRAUSS ST,0,408,F7,BBBBBBB,ALL,ALL,GY,0,1998,-,0,2013,July,2013-07-11 12:29:00,12.0,29.0
1346115369,GGF6774,NY,PAS,2013-07-24,71,SDN,MITSU,P,25930,70930,83730,20150715,73.0,73,165,952673,0165,0,0204A,K,F,181,CHESTER ST,0,408,F2,BBBBBBB,ALL,ALL,GY,0,2002,-,0,2013,July,2013-07-24 02:04:00,2.0,4.0
1346115370,GGC9060,NY,PAS,2013-07-24,70,SDN,ACURA,P,83730,25930,73470,20130714,73.0,73,165,952673,0165,0,0230A,K,F,257,SUTTER AVE,0,408,J6,BBBBBBB,ALL,ALL,GY,0,0,-,0,2013,July,2013-07-24 02:30:00,2.0,30.0
1346115394,GD46529,NY,PAS,2013-07-30,40,SDN,HONDA,P,0,40404,40404,20141118,73.0,73,165,952673,0165,0,1132P,K,F,123,HERZEL ST,0,408,E5,BBBBBBB,ALL,ALL,GY,0,2011,-,4,2013,July,2013-07-30 23:32:00,23.0,32.0
1346115692,YTM6342,NC,PAS,2013-07-30,20,SDN,CHRYS,P,25930,56230,32930,0,73.0,73,73,945899,0073,0,0037A,K,O,720,CHESTER ST,0,408,C3,BBBBBBB,ALL,ALL,BL,0,0,-,0,2013,July,2013-07-30 00:37:00,0.0,37.0
1346115710,N83OUT,FL,PAS,2013-07-29,14,VAN,DODGE,P,0,40404,40404,20130831,73.0,73,73,945899,0073,0,0105A,K,F,802,SACKMEN  ST,0,408,E2,BBBBBBB,ALL,ALL,BL,0,0,-,0,2013,July,2013-07-29 01:05:00,1.0,5.0
1346115734,42889JM,NY,COM,2013-07-11,46,DELV,NAVIS,P,70930,85030,68630,0,73.0,73,73,943413,0073,0,1243P,K,F,1735,PITKIN AVE,0,408,F7,BBBBBBB,ALL,ALL,BROWN,0,1996,-,0,2013,July,2013-07-11 00:43:00,0.0,43.0
1346115758,39464MB,NY,COM,2013-07-15,46,VAN,MERCU,X,70930,49230,12430,20131031,73.0,73,73,943413,0073,0,1150A,K,F,1581,PITKIN AVE,0,408,C3,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,2013,July,2013-07-15 11:50:00,11.0,50.0
1346115783,ZJH49T,NJ,PAS,2013-07-20,67,SUBN,FORD,P,0,0,0,0,73.0,73,73,940881,0073,0,0104P,K,,,S/W C/O CHESTER ST,0,408,C3,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,2013,July,2013-07-20 13:04:00,13.0,4.0
1346115813,GHM285,NY,PAS,2013-07-25,16,SDN,MITSU,P,70930,50830,23130,20150620,73.0,73,73,943413,0073,0,0220P,K,F,1632,PITKIN AVE,0,408,K2,YYYYYBB,0800A,0400P,WHITE,0,2005,-,0,2013,July,2013-07-25 14:20:00,14.0,20.0
1346115941,XKU6896,VA,PAS,2013-07-12,16,SDN,FORD,P,70930,82430,49230,0,73.0,73,73,940832,0073,0,1215P,K,F,1559,PITKIN AVE,0,408,D,YYYYYBB,0800A,0400P,BLUE,0,0,-,0,2013,July,2013-07-12 00:15:00,0.0,15.0
1346115953,FBF8698,NY,PAS,2013-07-13,46,SUBN,NISSA,P,73470,70930,18830,20140708,73.0,73,73,940832,0073,0,0100P,K,F,444,ROCKAWAY AVE,0,408,C,BBBBBBB,ALL,ALL,RED,0,2007,-,0,2013,July,2013-07-13 13:00:00,13.0,0.0
1346115965,JHK974,SC,PAS,2013-07-16,14,SDN,ACURA,X,82230,19230,38330,0,73.0,73,73,940832,0073,0,0600P,K,O,226,STONE AVE,0,408,F1,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,2013,July,2013-07-16 18:00:00,18.0,0.0
1346115990,T601819C,NY,SRF,2013-07-27,46,SDN,LINCO,P,73470,70930,18830,20140131,73.0,73,73,940832,0073,0,0445P,K,F,451,ROCKAWAY AVENUE,0,408,E2,BBBBBBB,ALL,ALL,BK,0,2005,-,0,2013,July,2013-07-27 16:45:00,16.0,45.0
1346116003,81113JK,NY,COM,2013-07-31,46,DELV,FRUEH,P,70930,25930,73470,0,73.0,73,73,940832,0073,0,0158P,K,F,1689,PITKIN AVENUE,0,408,D1,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,2013,July,2013-07-31 13:58:00,13.0,58.0
1346116015,WYR8004,VA,PAS,2013-08-10,46,SUBN,HONDA,P,19230,38430,82230,0,73.0,73,73,940832,0073,0,0450P,K,O,2155,BERGEN ST,0,408,E2,BBBBBBB,ALL,ALL,RED,0,0,-,0,2013,August,2013-08-10 16:50:00,16.0,50.0
1346116120,GES2701,NY,PAS,2013-07-11,20,SDN,MAZDA,P,73110,38330,83730,20150303,73.0,73,165,953163,0165,0,0227A,K,O,698,RALPH AVE,0,408,E2,BBBBBBB,ALL,ALL,BLACK,0,2012,-,0,2013,July,2013-07-11 02:27:00,2.0,27.0
1346116131,GGF5392,NY,PAS,2013-07-11,74,SDN,HONDA,P,44830,19830,34330,20150617,73.0,73,165,953165,0165,0,1038P,K,F,208,GRAFTON ST,0,408,J6,BBBBBBB,ALL,ALL,BLACK,0,1997,-,0,2013,July,2013-07-11 22:38:00,22.0,38.0
1346116143,WSP2049,VA,PAS,2013-07-12,74,SUBN,FORD,P,0,0,0,0,73.0,73,165,953163,0165,0,0152A,K,F,,C/O UNION ST,0,408,99,BBBBBBB,ALL,ALL,RED,0,0,-,0,2013,July,2013-07-12 01:52:00,1.0,52.0
1346116155,GZY5522,PA,PAS,2013-07-12,40,SDN,NISSA,P,55130,56630,73380,0,,0,165,953163,0165,0,0846P,K,O,348,LEGION ST,0,408,E2,BBBBBBB,ALL,ALL,WHITE,0,0,-,1,2013,July,2013-07-12 20:46:00,20.0,46.0
1346116337,GGR2530,NY,PAS,2013-07-11,67,SUBN,JEEP,P,0,0,0,20150430,,0,165,951535,0165,0,0940P,K,O,622,HEGEMAN AVE,0,408,J6,BBBBBBB,ALL,ALL,WHITE,0,2013,-,0,2013,July,2013-07-11 21:40:00,21.0,40.0
1346116349,5481A,NY,PAS,2013-07-12,51,SDN,TOYOT,P,25930,57230,48330,20140228,73.0,73,165,951535,0165,0,1213A,K,F,622,CHESTER ST,0,408,99,BBBBBBB,ALL,ALL,YELLO,0,2013,-,0,2013,July,2013-07-12 12:13:00,12.0,13.0
1346116520,GHL2765,NY,PAS,2013-08-04,40,SDN,SAAB,P,86530,38330,83730,20150701,73.0,73,165,952404,0165,0,0907P,K,F,2045,UNION ST,0,408,E2,BBBBBBB,ALL,ALL,GY,0,2004,-,0,2013,August,2013-08-04 21:07:00,21.0,7.0
1346116738,530387,NY,PAS,2013-08-08,70,SUBN,CHRYS,P,50830,83730,19830,20130805,73.0,73,165,953368,0165,0,0324A,,F,611,BOYLAND ST,0,408,C3,BBBBBBB,ALL,ALL,RED,0,2005,-,0,2013,August,2013-08-08 03:24:00,3.0,24.0
1346116921,GHH5338,NY,PAS,2013-07-17,71,SUBN,SATUR,P,0,0,0,20150704,73.0,73,165,951560,0165,0,1005P,K,,,C/O LIVONIA AVE,0,408,F7,BBBBBBB,ALL,ALL,GY,0,2008,-,0,2013,July,2013-07-17 22:05:00,22.0,5.0
1346116945,GHN1030,NY,PAS,2013-07-24,67,SDN,HONDA,P,25930,57230,48330,20140812,73.0,73,165,951550,0165,0,0100A,K,O,622,CHESTER ST,0,408,J6,BBBBBBB,ALL,ALL,GY,0,1999,-,0,2013,July,2013-07-24 01:00:00,1.0,0.0
1346116970,JFF3174,PA,PAS,2013-08-08,67,SUBN,ACURA,P,50830,65130,57230,20131130,73.0,73,165,951550,0165,0,0830P,K,O,932,BOYLAND ST,0,408,E2,BBBBBBB,ALL,ALL,WH,0,0,-,0,2013,August,2013-08-08 20:30:00,20.0,30.0
1346117123,HZN9393,PA,PAS,2013-08-08,46,SDN,HONDA,P,0,0,0,20130631,73.0,73,73,932146,0073,0,0645P,K,F,,N/W C/O POWELL ST,0,408,F1,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,2013,August,2013-08-08 18:45:00,18.0,45.0
1346117767,WXW9280,VA,PAS,2013-07-15,21,,CADIL,X,56630,82230,26130,20130788,73.0,73,73,905965,0073,0,1140A,K,O,345,LIVONIA AVE,0,408,D1,YBBYBBB,1130A,0100P,WH,0,0,-,0,2013,July,2013-07-15 11:40:00,11.0,40.0
1346117779,T630749C,NY,PAS,2013-07-15,21,SDN,OLDSM,X,56630,89970,82230,20140430,73.0,73,73,905965,0073,0,1143A,K,O,320,LIVONIA AVE,0,408,D1,YBBYBBB,1130A,0100P,SIL,0,2006,-,0,2013,July,2013-07-15 11:43:00,11.0,43.0
1346117792,JGM8664,PA,PAS,2013-07-15,21,SDN,INFIN,X,56630,73470,89970,20140288,73.0,73,73,905965,0073,0,1149A,K,O,305,LIVONIA AVE,0,408,D1,YBBYBBB,1130A,0100P,BK,0,0,-,0,2013,July,2013-07-15 11:49:00,11.0,49.0
1346117809,EVG8173,NY,PAS,2013-07-15,21,SDN,FRNSC,X,56630,25930,73470,20130928,,0,73,905965,0073,0,1150A,K,O,235,LIVONIA AVE,0,408,D1,YBBYBBB,1130A,0100P,BLK,0,2006,-,0,2013,July,2013-07-15 11:50:00,11.0,50.0
1346117810,FFP7807,NY,PAS,2013-07-15,21,SUBN,CHRYS,X,56630,73470,89970,20141011,73.0,73,73,905965,0073,0,1155A,K,O,275,LIVONIA AVE,0,408,F7,YBBYBBB,1130A,0100P,BL,0,2007,-,0,2013,July,2013-07-15 11:55:00,11.0,55.0
1346117822,SVX46A,NJ,PAS,2013-07-16,21,SDN,TOYOT,X,56630,73470,89970,20130920,73.0,73,73,905965,0073,0,0810A,K,O,305,LIVONIA AVE,0,408,D1,BYBBYBB,0800A,0830A,TN,0,0,-,0,2013,July,2013-07-16 08:10:00,8.0,10.0
1346117834,575536,NY,PAS,2013-07-16,21,SUBN,CHEVR,X,56630,73470,89970,20150701,73.0,73,73,905965,0073,0,0813A,K,O,305,LIVONIA AVE,0,408,D1,BYBBYBB,0800A,0830A,BK,0,2005,-,0,2013,July,2013-07-16 08:13:00,8.0,13.0
1346117846,ETP7479,NY,PAS,2013-07-16,21,SDN,CHEVR,X,56630,73470,89970,20130729,73.0,73,73,905965,0073,0,0815A,K,O,305,LIVONIA AVE,0,408,D1,BYBBYBB,0800A,0830A,TN,0,2001,-,0,2013,July,2013-07-16 08:15:00,8.0,15.0
1346117858,FBX8766,NY,PAS,2013-07-16,21,SDN,NISSA,X,56630,73470,89970,20150105,73.0,73,73,905965,0073,0,0818A,K,O,305,LIVONIA AVE,0,408,D1,BYBBYBB,0800A,0830A,BL,0,2004,-,0,2013,July,2013-07-16 08:18:00,8.0,18.0
1346117860,GGS5882,NY,PAS,2013-07-16,21,SDN,NISSA,X,0,0,0,20150529,73.0,73,73,905965,0073,0,0825A,K,O,305,LIIVONIA AVE,0,408,F7,BYBBYBB,0800A,0830A,BK,0,2004,-,0,2013,July,2013-07-16 08:25:00,8.0,25.0
1346117949,36541JX,NY,COM,2013-07-24,78,VAN,FORD,P,0,40404,40404,20131231,73.0,73,73,943803,0073,0,1242A,NY,O,229,POWELL,0,408,E3,BBBBBBB,0900P,0500A,WH,0,2007,-,0,2013,July,2013-07-24 12:42:00,12.0,42.0
1346117974,65658MD,NY,COM,2013-08-09,78,VAN,FORD,P,51430,73470,82230,20150630,73.0,73,73,943803,0073,0,0152A,NY,F,181,HULL STREET,0,408,F1,BBBBBBB,0900P,0500A,WHITE,0,0,-,0,2013,August,2013-08-09 01:52:00,1.0,52.0
1346117986,53087JZ,NY,COM,2013-08-09,78,VAN,CHEVR,P,0,40404,40404,20130809,73.0,73,73,943803,0073,0,0350A,NY,F,197,SARATOGA,0,408,C3,BBBBBBB,0900P,0500A,WHITE,0,2004,-,0,2013,August,2013-08-09 03:50:00,3.0,50.0
1346117998,61694JZ,NY,COM,2013-08-10,78,VAN,CHEVR,P,72730,75130,50830,20140531,73.0,73,73,943803,0073,0,0102A,NY,F,1833,PROSPECT PL,0,408,E2,BBBBBBB,0900P,0500A,WHITE,0,2010,-,0,2013,August,2013-08-10 01:02:00,1.0,2.0
1346118127,GBD5589,NY,PAS,2013-07-18,98,SDN,TOYOT,P,23130,73380,65130,20140801,73.0,73,73,934891,0073,0,0850A,NY,F,446,BRISTOL ST,0,408,J6,BBBBBBB,ALL,ALL,GRAY,0,2009,-,0,2013,July,2013-07-18 08:50:00,8.0,50.0
1346118139,FAP7106,NY,PAS,2013-07-18,21,SDN,HONDA,P,83730,68630,82230,20140408,73.0,73,73,934891,0073,0,0948A,K,O,335,SUTTER AVE,0,408,D1,BBBBBBB,ALL,ALL,GRAY,0,2001,-,0,2013,July,2013-07-18 09:48:00,9.0,48.0
1346118310,GHV7132,NY,PAS,2013-07-18,21,SDN,CADIL,P,83730,68630,82230,20130823,73.0,73,73,934891,0073,0,0948A,K,O,335,SUTTER AVE,0,408,D1,YBBYBBB,0900A,1030A,RED,0,2009,-,0,2013,July,2013-07-18 09:48:00,9.0,48.0
1346118322,47041KA,NY,COM,2013-07-25,46,DELV,MERCU,P,73470,70930,18830,20140531,73.0,73,73,940881,0073,0,0102P,K,F,450,ROCKAWAY AVE,0,408,K2,BBBBBBB,ALL,ALL,RED,0,1990,-,0,2013,July,2013-07-25 13:02:00,13.0,2.0
1346118334,GAR4047,NY,PAS,2013-07-25,16,SUBN,HONDA,P,70930,50830,23130,20140801,73.0,73,73,940881,0073,0,0111P,K,F,1634,PITKIN AVE,0,408,K6,YYYYYBB,0830A,0400P,BLACK,0,2003,-,0,2013,July,2013-07-25 13:11:00,13.0,11.0
1346118358,57398JN,NY,COM,2013-08-03,46,VAN,MITSU,P,82230,55830,44330,20140331,73.0,73,73,940881,0073,0,0727P,K,O,301,STONE AVE,0,408,C,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,2013,August,2013-08-03 19:27:00,19.0,27.0
1346118528,39464MB,NY,COM,2013-07-30,46,DELV,MERCU,P,70930,49230,12430,20131031,73.0,73,73,943165,0073,0,1127A,K,F,1573,PITKIN AVE,0,408,D1,BBBBBBB,ALL,ALL,,0,0,-,0,2013,July,2013-07-30 11:27:00,11.0,27.0
1346118530,42392JM,NY,COM,2013-07-30,19,DELV,MERCU,P,70930,50830,23130,0,73.0,73,73,943165,0073,0,1130A,K,F,1631,PITKIN AVE,0,408,K2,BBBBBBB,ALL,ALL,BROWN,0,0,-,0,2013,July,2013-07-30 11:30:00,11.0,30.0
1346118565,XYA2417,NC,PAS,2013-07-31,16,SDN,FORD,P,70930,50830,23130,0,73.0,73,73,943165,0073,0,0153P,K,F,1629,PITKIN AVE,0,408,F1,YYYYYBB,0800A,0400P,SILVE,0,0,-,0,2013,July,2013-07-31 13:53:00,13.0,53.0
1346118577,61363MA,NY,COM,2013-07-31,19,DELV,DODGE,P,70930,68630,89970,20131031,73.0,73,73,943165,0073,0,0155P,K,F,1744,PITKIN AVE,0,408,K2,BBBBBBB,ALL,ALL,WHITE,0,1999,-,0,2013,July,2013-07-31 13:55:00,13.0,55.0
1346118917,65631MD,NY,COM,2013-07-28,85,VAN,FORD,P,0,40404,40404,20150421,73.0,73,165,952970,0165,0,0359A,K,O,1319,EAST NEW AVE,0,408,J6,BBBBBBB,ALL,ALL,WHITE,0,1997,-,0,2013,July,2013-07-28 03:59:00,3.0,59.0
1346119077,GEF7546,NY,PAS,2013-07-31,27,SUBN,FORD,P,0,0,0,20140305,17.0,17,73,950009,0073,0,0617P,K,F,417,DUMONT AV,0,408,F1,BBBBBBB,ALL,ALL,BLU,0,2002,-,0,2013,July,2013-07-31 18:17:00,18.0,17.0
1346119132,GEG7947,NY,PAS,2013-07-28,40,SDN,HONDA,P,0,40404,40404,20150106,73.0,73,73,933601,0073,0,0515A,K,O,1538,ST MARKS ST,0,408,K6,BBBBBBB,ALL,ALL,GREY,0,2013,-,0,2013,July,2013-07-28 05:15:00,5.0,15.0
1346119144,WSC9632,VA,PAS,2013-07-29,14,SDN,ME/BE,P,57230,89970,82230,0,73.0,73,73,933601,0073,0,0350P,K,F,250,LOTT AVE,0,408,E2,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,2013,July,2013-07-29 15:50:00,15.0,50.0
1346119156,98146MB,NY,PAS,2013-08-02,78,VAN,CHEVR,P,55830,40404,40404,20140430,73.0,73,73,933601,0073,0,0450A,K,O,25,LIBERTY AVE,0,408,E2,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,2013,August,2013-08-02 04:50:00,4.0,50.0
1346119170,Y54GZF,TX,PAS,2013-08-04,14,SDN,ACURA,P,0,40404,40404,0,73.0,73,73,933601,0073,0,0450A,K,O,1653,EAST NY,0,408,K6,BBBBBBB,ALL,ALL,GREY,0,0,-,0,2013,August,2013-08-04 04:50:00,4.0,50.0
1346119181,56900KA,NY,COM,2013-08-09,78,DELV,FORD,X,0,40404,40404,20141109,73.0,73,73,933601,0073,0,0430A,K,F,1501,EAST NEW YORK,0,408,K6,YYYYBBB,0900P,0500A,WHITE,0,2002,-,0,2013,August,2013-08-09 04:30:00,4.0,30.0
1346119326,GFC8179,NY,PAS,2013-08-10,14,SDN,ME/BE,X,0,40404,40404,20150421,73.0,73,73,941604,0073,0,0420P,K,O,1019,THOMAS BOYLAND AVE,0,408,J6,BBBBBBB,ALL,ALL,BLACK,0,1995,-,0,2013,August,2013-08-10 16:20:00,16.0,20.0
1346119958,NVN1481,NC,PAS,2013-08-07,40,SDN,TOYOT,X,0,0,0,0,73.0,73,73,943652,0073,0,0100A,K,F,,C/O BRISTOL,0,408,E2,BBBBBBB,ALL,ALL,WHITE,0,0,-,6,2013,August,2013-08-07 01:00:00,1.0,0.0
1346119983,HKJ8597,PA,PAS,2013-08-09,20,SUBN,TOYOT,P,25930,56230,32930,0,73.0,73,73,943652,0073,0,1225A,K,F,711,CHESTER ST,0,408,D,BYBBYBB,1200A,0300A,GRAY,0,0,-,0,2013,August,2013-08-09 12:25:00,12.0,25.0
1346120055,HGS2435,PA,PAS,2013-08-01,51,SDN,DODGE,P,23130,56230,32930,0,73.0,73,73,943652,0073,0,0140A,K,O,732,BRISTOL ST,0,408,J2,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,2013,August,2013-08-01 01:40:00,1.0,40.0
1346120092,34ZJ99,MA,PAS,2013-08-01,20,SDN,ME/BE,P,25930,56230,32930,0,73.0,73,73,943652,0073,0,0205A,K,O,709,CHESTER ST,0,408,D,YBBYBBB,1200A,0300A,GRAY,0,0,-,0,2013,August,2013-08-01 02:05:00,2.0,5.0
1341491341,JC23944,PA,PAS,2013-07-24,46,SDN,FORD,P,48330,61030,87130,20130831,75.0,75,165,954085,0165,0,1035P,K,F,660,HEGEMAN AVE,0,408,J3,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,2013,July,2013-07-24 22:35:00,22.0,35.0
1341491407,T628485C,NY,SRF,2013-07-13,40,SDN,LINCO,P,0,0,0,20131130,75.0,75,75,954255,0075,0,0835P,K,,,N/BLAKE AVE 25FT,0,408,C3,BBBBBBB,ALL,ALL,BK,0,2007,-,6,2013,July,2013-07-13 20:35:00,20.0,35.0
1341499947,GHM7840,NY,PAS,2013-07-27,19,SUBN,CHEVR,P,52730,89630,13130,20150627,75.0,75,75,938579,0075,0,0911A,K,O,396,JAMAICA AVE,0,408,F2,BBBBBBB,ALL,ALL,SILVE,0,2005,-,0,2013,July,2013-07-27 09:11:00,9.0,11.0
1341499959,JHT6866,PA,PAS,2013-07-27,19,SDN,FORD,P,52730,39730,76530,0,75.0,75,75,938579,0075,0,0919A,K,O,552,JAMAICA AVE,0,408,C3,BBBBBBB,ALL,ALL,GREY,0,0,-,0,2013,July,2013-07-27 09:19:00,9.0,19.0
1341504098,GGT5475,NY,PAS,2013-07-27,40,SDN,HONDA,P,34330,88030,94930,20150517,75.0,75,165,953445,0165,0,0805P,K,F,710-732,DUMONT AVE,20130727,408,N8,BBBBBBB,ALL,ALL,BK,0,2012,-,0,2013,July,2013-07-27 20:05:00,20.0,5.0
1341505741,JFJ2680,PA,PAS,2013-08-08,40,SUBN,KIA,P,64530,70330,64430,20140228,75.0,75,165,953506,0165,0,1220A,K,F,407,NEW LOTS AVE,0,408,J6,BBBBBBB,ALL,ALL,BLUE,0,0,-,4,2013,August,2013-08-08 12:20:00,12.0,20.0
1341505753,GHR1686,NY,PAS,2013-08-09,40,SDN,TOYOT,P,76430,83730,19830,20150722,75.0,75,165,953506,0165,0,0830P,K,F,375,SHEFFIELD AVE,0,408,E2,BBBBBBB,ALL,ALL,RED,0,2007,-,5,2013,August,2013-08-09 20:30:00,20.0,30.0
1341505959,PDW3630,NY,PAS,2013-08-05,40,SUBN,NISSA,P,62030,83730,19830,20141217,75.0,75,75,952965,0075,0,0325A,K,F,281,MONTAUK AV,0,408,F2,BBBBBBB,ALL,ALL,GY,0,2001,-,5,2013,August,2013-08-05 03:25:00,3.0,25.0
1341510220,90027JU,NY,COM,2013-08-04,20,VAN,FORD,P,15480,56630,64530,20130831,75.0,75,165,953647,0165,0,1223A,K,O,683,BARBEY ST,0,408,D,BBBBBBB,ALL,ALL,WHITE,0,2004,-,0,2013,August,2013-08-04 12:23:00,12.0,23.0
1341510979,XZP9773,VA,PAS,2013-07-14,67,VAN,DODGE,P,0,0,0,20140630,75.0,75,75,953735,0075,0,0133A,K,,,C/O ELDERT LN,0,408,J6,BBBBBBB,ALL,ALL,GREEN,0,0,-,0,2013,July,2013-07-14 01:33:00,1.0,33.0
1341511315,GGH6875,NY,PAS,2013-07-23,98,SDN,NISSA,P,0,40404,40404,20150502,25.0,25,25,947479,0025,0,1250A,K,O,385,LINCOLN AVE,0,408,N8,BBBBBBB,ALL,ALL,GY,0,2002,-,0,2013,July,2013-07-23 12:50:00,12.0,50.0
1341515278,GBC8043,NY,PAS,2013-07-28,67,SDN,TOYOT,P,19830,76430,70330,20141021,75.0,75,165,953674,0165,0,0040A,K,F,627,BLAKE AVE,0,408,E2,BBBBBBB,ALL,ALL,BL,0,2011,-,0,2013,July,2013-07-28 00:40:00,0.0,40.0
1341515369,GEK3337,NY,PAS,2013-08-01,71,SUBN,VOLKS,P,0,40404,40404,20150303,75.0,75,165,954262,0165,0,0121A,K,F,594,HINSDALE AVE,0,408,J6,BBBBBBB,ALL,ALL,BLACK,0,2004,-,0,2013,August,2013-08-01 01:21:00,1.0,21.0
1341525442,4LJ2765,OTHER,PAS,2013-07-27,80,TRLR,,P,30150,19430,0,0,75.0,75,75,934560,0075,0,0711P,K,,,COZINE AVE,0,408,K4,BBBBBBB,ALL,ALL,GRY,0,0,-,0,2013,July,2013-07-27 19:11:00,19.0,11.0
1341525454,4LJ2705,CA,PAS,2013-07-27,66,TRLR,,P,30150,0,0,0,75.0,75,75,934500,0075,0,0711P,K,,,COZINE AVE,0,408,J7,BBBBBBB,ALL,ALL,GRY,0,0,-,0,2013,July,2013-07-27 19:11:00,19.0,11.0
1341525466,HR74580,OR,PAS,2013-07-19,80,TRLR,,P,52730,26030,0,0,75.0,75,75,934500,0075,0,0549P,K,,,JAMAICA AVE,0,408,D1,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,2013,July,2013-07-19 17:49:00,17.0,49.0
1341525478,HR74580,OTHER,999,2013-07-19,66,TRLR,,P,52730,26030,0,0,75.0,75,75,934500,0075,0,0549P,K,,,JAMAICA AVE,0,408,D1,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,2013,July,2013-07-19 17:49:00,17.0,49.0
1341526150,VVR87A,NJ,PAS,2013-07-25,46,VAN,CHEVR,P,70630,42730,13430,20140520,75.0,75,75,921933,0075,0,0500P,K,F,149,PINE ST,0,408,J6,BBBBBBB,ALL,ALL,TAN,0,1999,-,0,2013,July,2013-07-25 17:00:00,17.0,0.0
1341526161,GDH4212,NY,PAS,2013-07-27,46,SDN,NISSA,P,73350,26030,39930,20141119,75.0,75,75,921933,0075,0,1013P,K,F,359,RIDGEWOOD AVE,0,408,J6,BBBBBBB,ALL,ALL,BLUE,0,2009,-,0,2013,July,2013-07-27 22:13:00,22.0,13.0
1341526677,GEN8727,NY,PAS,2013-08-08,46,SDN,FORD,P,70330,19830,34330,20150321,75.0,75,165,952170,0165,0,1102P,K,F,417,PENNSYLVANIA AVE,0,408,J6,BBBBBBB,ALL,ALL,BK,0,2002,-,0,2013,August,2013-08-08 23:02:00,23.0,2.0
1341527300,GAV9603,MA,PAS,2013-07-28,62,SDN,HONDA,P,64530,88030,94930,0,75.0,75,165,951780,0165,0,0915P,K,O,455,NEW LOTS AVE,20130728,408,E2,BBBBBBB,ALL,ALL,GREEN,0,2003,-,0,2013,July,2013-07-28 21:15:00,21.0,15.0
1341528066,GAR6475,NY,PAS,2013-07-29,71,VAN,FORD,P,12030,34330,56630,20141018,75.0,75,165,952948,0165,0,1158P,K,F,435,ALABAMA AVE,0,408,D1,BBBBBBB,ALL,ALL,WH,0,0,-,0,2013,July,2013-07-29 23:58:00,23.0,58.0
1341544345,75753MC,NY,COM,2013-07-23,78,VAN,FORD,P,0,0,0,20150531,75.0,75,75,944070,0075,0,1107P,K,,,C/O SOHENCK AVE,0,408,D3,BBBBBBB,ALL,ALL,WHITE,0,2013,-,0,2013,July,2013-07-23 23:07:00,23.0,7.0
1341611917,GGS9165,NY,PAS,2013-08-15,20,SDN,BMW,P,36910,11710,13610,20130826,33.0,33,162,951488,0162,0,0310A,NY,F,502,W .157,0,408,C4,BBBBBBB,ALL,ALL,BK,0,2003,-,0,2013,August,2013-08-15 03:10:00,3.0,10.0
1341626635,83318MC,NY,COM,2013-08-13,45,SUBN,FORD,P,27790,18630,18650,0,19.0,19,137,945559,0137,0,1140A,NY,F,969,PARK AVE,0,408,E1,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,2013,August,2013-08-13 11:40:00,11.0,40.0
1341626647,XZ530X,NJ,PAS,2013-08-13,45,,,P,18570,10110,10010,0,19.0,19,134,945559,0134,0,1127A,NY,F,325,E 79 ST,0,408,E1,BBBBBBB,ALL,ALL,,0,0,-,0,2013,August,2013-08-13 11:27:00,11.0,27.0
1341626660,PRIVET,NY,COM,2013-08-14,45,VAN,,P,27790,18430,18450,20140831,19.0,19,137,945559,0137,0,0240P,NY,F,770,PARK AVENUE,0,408,E1,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,2013,August,2013-08-14 14:40:00,14.0,40.0
1341676330,PD260L,FL,PAS,2013-08-05,20,SDN,HONDA,P,52130,40404,40404,0,83.0,83,83,944576,0083,0,0858A,K,F,1075,IRVING AVE,0,408,F1,YYYYYBB,0800A,0600P,GY,0,0,-,0,2013,August,2013-08-05 08:58:00,8.0,58.0
1341686255,JGB2103,PA,PAS,2013-07-20,20,SDN,SATRN,P,0,40404,40404,20140131,83.0,83,83,938691,0083,0,0819P,K,F,156,STOLKHOLM ST,0,408,J6,BBBBBYB,0900A,0800P,GRAY,0,0,-,0,2013,July,2013-07-20 20:19:00,20.0,19.0
